,23
The Dance,0
Wong Kar-wai,0
Rothko Chapel,0
Take Five,0
Work of art,0
Lyric Suite (Berg),0
Dante Alighieri,0
Louhi,0
Symphony,0
Kingdom of the Netherlands,0
György,0
List of operettas by Johann Strauss II,0
The Chairman Dances,0
Basilica of Santa Maria Novella,0
Borobudur,0
Arpeggione Sonata,0
Yves Klein,0
Samuel Coleridge-Taylor,0
Op art,0
Swans Reflecting Elephants,0
B-flat,0
Almost Angels,0
Adoration of the Magi,0
Parable of the talents or minas,0
LE,0
Chinese calligraphy,0
Tarantella (ballet),0
The Snake Charmer,0
Ilya Repin,0
Kusamakura (novel),0
The Rape of Europa (Rubens),0
The Art of Painting,0
The Medium,0
Alexander Glazunov,0
The Three-Cornered Hat,0
Nuccia Focile,0
Equestrian statue,0
Danaë,0
Bal du moulin de la Galette,0
Verklärte Nacht,0
White,0
Dallas,0
Noccolo Paganini,0
Belshazzar's feast,0
Un ballo in maschera,0
Louis Kahn,0
World War I,0
Jacob van Ruisdael,0
Robert Henri,0
Paul Taylor,0
Virgil Tibbs,0
George Enescu,0
Mariachi,0
Ice skating,0
The Silence of the Lambs,0
Piano Concerto No. 2 (Rachmaninoff),0
Harold Arlen,0
In the Hall of the Mountain King,0
Le marteau sans maître,0
John 16,0
Adolphe Adam,0
Symphony No. 5 (Mendelssohn),0
Sydney Opera House,0
Pietro Perugino,0
Yellow,0
Fritz Lang,0
Benjamin Johnson Lang,0
Pope Innocent X,0
The God of Small Things,0
The Feast of the Gods,0
The Bacchae,0
Zealand,0
Green Stripe,0
Charles Bulfinch,0
Guadalajara,0
A-Train,0
Clifford Geertz,0
John Williams,0
Michigan,0
Cello concerto,0
Harmandir Sahib,0
Elizabeth I of England,0
Cadence (music),0
The Frogs,0
Thomas Hart Benton,0
Tritone,0
Anger,0
Tristan und Isolde,0
Pavel Štěpán,0
La Gioconda,0
Castor et Pollux,0
The Dying Swan,0
Bronzino,0
The Thinker,0
"Hydriotaphia, Urn Burial",0
Last Year at Marienbad,0
From the New World,0
The Battle of Algiers,0
Wanderer,0
Les Nabis,0
Great Depression,0
Romeo and Juliet,0
Columbus Globe for State and Industry Leaders,0
Georges Perec,0
Swings,0
Black,0
Claes Oldenburg,0
Roberto Bolaño,0
Hysteresis,0
St Matthew Passion,0
Chromatic scale,0
Time out,0
Annunciation,0
London symphonies,0
Kurt Weill,0
In the Mood for Love,0
The Ghosts of Versailles,0
Saint Jerome in His Study,0
Third Siege of Missolonghi,0
Playing card,0
Jacob Epstein,0
Portinari Altarpiece,0
Dmitry Kabalevsky,0
Ashcan School,0
David Hockney,0
Ship of fools,0
François Truffaut,0
Pablo Casals,0
Where Do We Come From? What Are We? Where Are We Going?,0
Windsor Castle,0
Hansel and Gretel,0
Faust (opera),0
Inigo Jones,0
Germaine Tailleferre,0
The Rape of Europa,0
Leningrad première of Shostakovich's Symphony No. 7,0
The Architect's Dream,0
Judith beheading Holofernes,0
Yama,0
Los Angeles Philharmonic,0
Lysippos,0
In the Steppes of Central Asia,0
Edward Weston,0
Capriccio Espagnol,0
Oedipus at Colonus,0
Andrei Tarkovsky,0
Dido,0
"El Sombrero de tres picos, ballet in 2 parts, G. 53 ",0
Christo and Jeanne-Claude,0
North of Boston,0
Marlene Dietrich,0
The Nightmare,0
Swan (disambiguation),0
The Ruins of Athens,0
T. E. Lawrence,0
Amsterdam,0
Symphony No. 3 (Michael Haydn),0
Giant Steps,0
Sleeping Beauty (disambiguation),0
Concerto for Orchestra,0
Iberian Peninsula,0
Edgard Varèse,0
Minaret,0
Moksha,0
Gaetano,0
Dan Flavin,0
Giambologna,0
Gretchen am Spinnrade,0
Gulf Stream,0
Diego Velázquez de Cuéllar,0
Les Huguenots,0
Sofonisba Anguissola,0
David Pereira,0
Caprice No. 24 (Paganini),0
On the Transmigration of Souls,0
Baroque,0
Angel,0
Count Basie Orchestra,0
Toccata,0
C. S. Lewis,0
Donato Bramante,0
Slavery in ancient Greece,0
Caryatid,0
List of symphonies by Joseph Haydn,0
Abstract expressionism,0
Le Martyre de saint Sébastien,0
List of symphonies in D minor,0
Arnold Böcklin,0
David Garrick,0
The Blue Boy,0
Robert Rauschenberg,0
Symphony No. 4 (Beethoven),0
Bird vocalization,0
Winslow,0
Michel Fokine,0
Ginevra de' Benci,0
Budapest Philharmonic Orchestra,0
Berlin,0
Palenque,0
Flight of the Bumblebee,0
Evelyn Waugh,0
Biblical apocrypha,0
Thales,0
Kalevala,0
Richard Nixon,0
Pierrot Lunaire,0
Watts Towers,0
The Day He Himself Shall Wipe My Tears Away,0
Afghan Girl,0
Cleomenes I,0
Jules Massenet,0
Lady Macbeth of the Mtsensk District,0
Louis XIV of France,0
Iseult,0
Polonaise,0
George Caleb Bingham,0
Jean-Luc Godard,0
Love's Labour's Lost,0
Moulin Rouge,0
The Four Stages of Cruelty,0
Naima Jeffery,0
Night of the Hunter,0
Pierre Bonnard,0
Holberg Suite,0
24 Caprices for Solo Violin (Paganini),0
Christmas carol,0
Apollon,0
Laocoön and His Sons,0
Charles IV of Spain and His Family,0
The Music Lesson,0
Kenzō Tange,0
Toshiko Akiyoshi,0
A Chorus Line,0
Leon Golub,0
HMS Temeraire (1798),0
BioWare,0
David (Michelangelo),0
Cosmic ray,0
Octatonic scale,0
Hector,0
Giovanni Battista Piranesi,0
Habanera,0
Wyeth,0
Dizzy Gillespie,0
"Va, pensiero",0
Die schöne Müllerin,0
Asher Brown Durand,0
Frank Sinatra,0
Arvo Pärt,0
Full Metal Jacket,0
Bauhaus,0
Sixth,0
"String Quartets, Op. 50 (Haydn)",0
Winter Palace,0
Aphrodite,0
Tower of Babel,0
Gospel of Mark,0
Battle of the Bulge,0
Barcelona,0
Perseus with the Head of Medusa,0
List of operas by Smetana,0
Dream,0
Goring-by-Sea,0
The Bartered Bride,0
Arius,0
The 39 Steps,0
Max Ernst,0
Graffiti,0
White House,0
Charles and Ray Eames,0
Der Blaue Reiter,0
Symphony No. 100 (Haydn),0
Camille Pissarro,0
Death,0
"This artist began the first of his ""painted conversations"" while under commission for his patron Pierre Crozat. The title figure plays the guitar on a bench and looks towards the sky in this artist's Mezzetin. In one of his paintings, a woman ignores the paintings all around her and stares in a mirror while men on the other side of the canvas put away a portrait of King ",0
A Bar at the Folies-Bergère,0
François Couperin,0
Hall of Mirrors,0
Annibale Carracci,0
Bluebeard's Castle,0
Vertumnus,0
Bayeux Tapestry,0
Sinfonia antartica,0
Umberto Boccioni,0
Musée d'Orsay,0
Hérodiade,0
Goliard,0
A House for Mr Biswas,0
Steve Reich,0
Edvard,0
Notorious,0
Mikhail Baryshnikov,0
Josquin des Prez,0
Hail Mary,0
Rochester Philharmonic Orchestra,0
Vinteuil's Violin Sonata in F-sharp,0
The Painter's Studio,0
Marc,0
Hammerklavier,0
Sunset Boulevard,0
Alfred,0
B minor,0
Coral Castle,0
Hector Guimard,0
The Miraculous Mandarin,0
Medea,0
Charles A. Prince,0
Christ in the House of His Parents,0
The Zoo Story,0
Andrei Rublev,0
Bye Bye Birdie,0
Bacchus and Ariadne,0
Dionysus,0
The Dinner Party,0
Birth of the Cool,0
Burial,0
Art collection of Fondazione Cassa di Risparmio di Lucca,0
Robert Altman,0
Toru Takemitsu,0
Mood Indigo,0
Hokusai,0
John Philip Sousa,0
The Cabinet of Dr. Caligari,0
Images,0
Bonampak,0
Andrea Chénier,0
Giulio Cesare,0
Eduard Flipse,0
"Knight, Death and the Devil",0
Norma,0
The Factory,0
Waltz in A minor (Chopin),0
Arch,0
Einojuhani Rautavaara,0
A Fine Balance,0
Franco Zeffirelli,0
Robert Capa,0
Schönbrunn Palace,0
King Vidor,0
Love Canal,0
List of string quartets by Joseph Haydn,0
Prosper Mérimée,0
Hans Werner Henze,0
House,0
Mily Balakirev,0
The Americans,0
"Jesus nahm zu sich die Zwölfe, BWV 22",0
Peter Grimes,0
Fra Angelico,0
Philip IV of Spain,0
Boat,0
Cinderella,0
Ariadne auf Naxos,0
Banjo,0
Mathew Brady,0
Confusion of tongues,0
Orlande de Lassus,0
Self-portraits in the Uffizi Gallery,0
Hahn,0
Charles Joseph Minard,0
Canaletto,0
Tannhäuser,0
Ode to Joy (disambiguation),0
Gravitational microlensing,0
Piano Concerto No. 13 (Mozart),0
Paris Opera,0
Octet (Enescu),0
Ennio Morricone,0
Arthur Haselrig,0
A Sea Symphony,0
The Swing (painting),0
La gazza ladra,0
Thermae,0
Faust Symphony,0
Samuel,0
Tuba,0
Alexander Stirling Calder,0
Spem in alium,0
David Allen,0
Moses,0
Francis Picabia,0
Renaissance,0
Antoine-Louis Barye,0
Falstaff,0
Beata Beatrix,0
Tannhäuser (opera),0
masses by Wolfgang Amdeus Mozart ,0
Ahijah the Shilonite,0
Pierrot le Fou,0
A Twist in the Myth,0
Lobster Trap and Fish Tail,0
Piano Sonata No. 8 (Beethoven),0
The Maltese Falcon,0
The Raising of the Cross,0
Electric guitar,0
The Peasant Wedding,0
Arc de Triomphe,0
Paolo Uccello,0
Twelve-tone technique,0
Siena Cathedral,0
Equestrian Statue of Marcus Aurelius,0
St Mark's Basilica,0
Symphony No. 3 (Schumann),0
Twyla Tharp,0
Iconoclasm,0
Impromptus (Schubert),0
Annie Hall,0
High Noon,0
The Rake's Progress,0
Armory Show,0
Brancacci Chapel,0
Guan Yu,0
Percy Grainger,0
Black Sea,0
Carl Nielsen,0
The Merry Widow,0
Charlie,0
Metropolis,0
Ein Heldenleben,0
The Imaginary Invalid,0
View of Delft,0
Nazarene,0
Mingus Ah Um,0
Wh-movement,0
Western concert flute,0
Caprice,0
Four Freedoms,0
Cyprus,0
Clara,0
Mr and Mrs Andrews,0
Henryk Wieniawski,0
Grendel,0
The Two Fridas,0
Road to Emmaus appearance,0
Bulls,0
Giovanni Battista Tiepolo,0
Mr and Mrs Clark and Percy,0
Istanbul,0
"Des Moines, Iowa",0
Charles Foster Kane,0
The Three Philosophers,0
The Epic of American Civilization,0
4.	âLÃ  ci darem la manoâ ,0
The Four Apostles,0
Paul Revere,0
Symphony No. 5 in D major,0
Adagio,0
Mount Parnassus,0
Léo Delibes,0
L'Atalante,0
Fairy,0
Steppenwolf (novel),0
Notre Dame,0
Group f/64,0
Hamlet,0
Symphonie espagnole,0
Battleship Potemkin,0
The Leopard,0
Beauty Revealed,0
Symphony No. 5 (Nielsen),0
Amnon Cohen,0
Carl Georg Heise,0
The Last of England,0
Gian Carlo Menotti,0
Repeal of Prohibition in the United States,0
Barbizon school,0
Rouen Cathedral,0
Sara Mingardo,0
"Self-portrait (Frick, Rembrandt)",0
Nosferatu,0
Daniel Chester French,0
François Boucher,0
Henri Cartier-Bresson,0
Thais,0
Pictures of Fidelman,0
Clown,0
Hans Memling,0
I,0
Cybele,0
Pedro I of Brazil,0
"Frederick, Duke of Bohemia",0
Scrovegni Chapel,0
Jazz waltz,0
The Dream of Gerontius,0
Cass Gilbert,0
Vienna Secession,0
Mark Morris,0
Nam June Paik,0
V – The New Mythology Suite,0
The Book of Hours,0
Benjamin,0
Adoration of the Shepherds,0
Die Entführung aus dem Serail,0
Ophelia,0
Monticello,0
Sonatas and partitas for solo violin (Bach),0
Francesco Borromini,0
Jean-Michel Basquiat,0
Josef Suk,0
Ten Commandments,0
CCMIX,0
Emperor of Mexico,0
Cave painting,0
Rokeby Venus,0
Rem Koolhaas,0
"Just what is it that makes today's homes so different, so appealing?",0
Electra (disambiguation),0
Robert Smithson,0
Claude Lorrain,0
James Merrill,0
Lippi,0
Thomas Nast,0
A Bar at the Foiles-Bergere,0
Stained glass,0
Aristide Maillol,0
Greece–Russia relations,0
Palace of Westminster,0
The Horse Fair,0
"Statue of David Lloyd George, Parliament Square",0
The Swan of Tuonela,0
Aram Khachaturian,0
Gane Pavilion,0
Henri Rousseau,0
Emmanuelle Chriqui,0
Oboe,0
Jules and Jim,0
Johann Pachelbel,0
Jean-Baptiste Carpeaux,0
Alban,0
Desiree,0
Samson and Delilah,0
The Fighting Temeraire,0
The Silent Cry,0
Frederiksholms Kanal,0
Napoleon Crossing the Alps,0
John Ashbery,0
Beowulf,0
Pastorale,0
Jelly roll,0
United States,0
1543 in art,0
The Yellow House (painting),0
Pedro Camacho's radio serials ,0
Nino,0
Georgia O'Kee€e's animal skulls ,0
Sergiu Celibidache,0
César Cui,0
Bernardo Bertolucci,0
View of Toledo,0
Anna Larsson (singer),0
Amarcord,0
Marche slave,0
Triptychs by Francis Bacon,0
Honoré Daumier,0
Cello Concerto (Elgar),0
Richard Diebenkorn,0
Kullervo,0
Lotus Sutra,0
Catacombs of Rome,0
Sayat-Nova,0
the Tay Nihn Great Temple of Cao Dai ,0
Alhambra,0
Minute Waltz,0
James Hoban,0
Elliott Carter,0
Belgium,0
Harold en Italie,0
Kabuki,0
Symphony No. 1 (Brahms),0
Montmartre,0
Cinema Paradiso,0
One-child policy,0
Altarpiece,0
Marsden Hartley,0
Nuremberg Rally,0
Walter Nouvel,0
Pierre Boulez,0
The Agnew Clinic,0
Ganymede,0
Chinese,0
Paris Street; Rainy Day,0
Airplane!,0
Symphony No. 19 (Haydn),0
Burj Khalifa,0
Young British Artists,0
La fanciulla del West,0
Damien Hirst,0
Domenico Scarlatti,0
Stadium,0
Simon Pullman,0
Les Troyens,0
Sergei Eisenstein,0
Rijeka,0
Dziga Vertov,0
Parsifal,0
Takashi Murakami,0
Caravaggisti,0
M,0
In Praise of Shadows,0
The,0
Mystic Marriage of Saint Catherine (Correggio),0
Eadweard (film),0
Nuclear weapon,0
Avant-Garde and Kitsch,0
Adam and Eve,0
Claus Sluter,0
Singing,0
"Toccata and Fugue in D minor, BWV 565",0
Iain Macleod,0
String Quartet No. 6 (Bartók),0
Sacred and Profane Love,0
Ara Pacis,0
Woody Allen,0
Woodblock printing,0
The Sirens and Ulysses,0
Red-figure pottery,0
L'homme armé,0
Broadway Boogie-Woogie,0
Earl of Ashburnham,0
French,0
Benjamin Tyler Henry,0
Orson Welles,0
Wainwright Building,0
Clement Greenberg,0
Tarantella,0
Sistine Chapel ceiling,0
Constructivism,0
"Impression, Sunrise",0
Viola pomposa,0
"the Great Proletarian Cultural Revolution13. One of this man's works expresses doubt that The Iliad's current form was ever popular and is filled with excerpts from authors like Longfellow and Shelley; that work cites aesthetic appeal as the primary aim of the title works, which should be under 100 lines. Another of his works notes that Godwin's Caleb Williams was written backwards and extols the literary effect of killing a beautiful woman. This author of ""The Poetic Principle"" claimed in ""The ",0
Photorealism,0
Giulio Romano,0
Anna Karenina (Eifman),0
Minneapolis,0
Anton Webern,0
The Crystal Palace,0
The Rules of the Game,0
Braque Triptych,0
String Quartet No. 5 (Beethoven),0
Sonia Ganassi,0
Women of Algiers in Their Apartment,0
Cor anglais,0
Luncheon of the Boating Party,0
Westminster Abbey,0
Flore et Zéphire,0
Public library,0
Carl Czerny,0
Through a Glass Darkly,0
Alessandro Scarlatti,0
Fountains of Rome,0
A Bar at the Folies-Berg`ere ,0
Gustave Moreau,0
Vietnam War,0
Abraham Lincoln,0
4′33″,0
Double bass,0
The Lictors Bring to Brutus the Bodies of His Sons,0
Leoš Janáček,0
Dmitry,0
Luddite,0
Belshazzar,0
E-flat major,0
My Favorite Things,0
Rosso Fiorentino,0
L'Angélus,0
English,0
Voltaire,0
The Lark Ascending,0
Miss Saigon,0
Symphonies by Pyotr Ilyich Tchaikovsky,0
Jewish museum,0
Daphnis et Chloé,0
Gilles,0
Carl,0
Symphony No. 103 (Haydn),0
Étude,0
Common law,0
The Third-Class Carriage,0
Alberto Ginastera,0
Hippolyte et Aricie,0
Adam's Rib,0
Piano Sonata No. 21 (Beethoven),0
Charles Le Brun,0
Ethics,0
Cologne Cathedral,0
Martina Aitolehti,0
Sir Edward Pellew Group of Islands,0
United States Supreme Court Building,0
Church,0
Johannes Chrysostomus Wolfgangus Gottlieb Amadeus Theophilus,0
George Farquhar,0
Josef Albers,0
Joaquín Rodrigo,0
Paul Strand,0
Prison,0
La Sylphide,0
Triptych of the Temptation of St. Anthony,0
Italian Concerto (Bach),0
Henryk Górecki,0
Rhapsody on a Theme of Paganini,0
Albert Pinkham Ryder,0
Elgin Marbles,0
Music for the Requiem Mass,0
The Great Dictator,0
Edvard Hagerup,0
Symphony No. 1 (Mahler),0
Alvar Aalto,0
Madonna of Chancellor Rolin,0
Henryk Mikoł Gorecki,0
Mahavira,0
Sketches of Spain,0
Hyman Bloom,0
The Son of Man,0
tring octets ,0
Piero della Francesca,0
Tōkaidō,0
Jerusalem,0
Piracy,0
Timpani,0
Milkmaid (disambiguation),0
8 (number),0
Myron,0
Missa L'homme armé,0
Minuet,0
Zealots (Judea),0
Photomontage,0
William Penn,0
Franz Marc,0
Women of Algiers,0
Charles E. Burchfield,0
To Catch a Thief,0
Moshe Safdie,0
The Cunning Little Vixen,0
Sesshū Tōyō,0
Die,0
Deutsher Werkbund ,0
Shark,0
Funeral march,0
William Byrd,0
Harlem,0
Symphony No. 8,0
The Young Person's Guide to the Orchestra,0
Shane MacGowan and The Popes,0
The Gleaners,0
Ortaköy,0
Amyotrophic lateral sclerosis,0
Symphony No. 4 (Sibelius),0
Symphony No. 6,0
Symphony No. 7,0
Ashley Montagu,0
List of churches in London,0
Fernand Léger,0
E major,0
"Nike, Inc.",0
London Schools Symphony Orchestra,0
Siena,0
Dream Caused by the Flight of a Bee Around a Pomegranate a Second Before Awakening,0
Seoul,0
Saxophone Colossus,0
Robert Motherwell,0
John Field,0
Siegfried,0
Odin,0
Antonio,0
Luis Buñuel,0
Bob,0
Melencolia I,0
Square,0
List of Roman victory columns,0
Roman de la Rose,0
Glenn,0
Jacob Isaackszon van Ruisdael,0
Carmen Fantasy,0
Waterfall model,0
Roy,0
Krzysztof Penderecki,0
Symphonic Metamorphosis of Themes by Carl Maria von Weber,0
Beyond Good and Evil,0
B,0
Frédéric Auguste Bartholdi,0
François,0
Speech,0
"Self-Portrait (Dürer, Munich)",0
Belarus,0
José Clemente Orozco,0
George Bellows,0
symphonies by Dimitry Dimitryevich Shostakovich,0
Prelude and fugue,0
Gateway Arch,0
Arthur Sullivan,0
Slavery,0
La Strada,0
Joseph II of Constantinople,0
Switzerland,0
Beijing,0
Rietveld Schröder House,0
Leos,0
Pontormo,0
Mad scene,0
Arshile Gorky,0
A German Requiem (Brahms),0
The Ox-Bow Incident,0
Frederic Edwin Church,0
Carlo Gesualdo,0
Death and Transfiguration,0
Francisco de Zurbarán,0
Jørn Utzon,0
New York Public Library Main Branch,0
Chandigarh,0
The Death of Klinghoffer,0
Bachianas Brasileiras,0
Guggenheim Museum,0
Eugene Onegin,0
Opera,0
Michelangelo Antonioni,0
Carl Maria von Weber,0
Études (Ligeti),0
Vienna,0
Prophet (disambiguation),0
Richard Taruskin,0
7 (number),0
Lisbon,0
Flora Purim,0
C minor,0
Fashion photography,0
Madonna (art),0
Marble,0
Hannah Arendt,0
Le roi David,0
The General,0
Stabiles,0
Jean-Baptiste Lully,0
Andrea Palladio,0
Alfred Sisley,0
Piano Sonata No. 2 (Ives),0
Violin Concerto (Mendelssohn),0
On Hearing the First Cuckoo in Spring,0
The Conspiracy of Claudius Civilis,0
Cinema Novo,0
Carlo Carrà,0
Klangfiguren,0
String Quartet No. 1,0
Zaha Hadid,0
Organ,0
Dichterliebe,0
Perfect fourth,0
Bachbusters,0
Maurice,0
Henry Cowell,0
Quatuor pour la fin du temps,0
Billy Budd,0
Rashi,0
"Saint Lucius, Brugherio",0
Tracey Emin,0
"No Woman, No Cry",0
Herbert von Karajan,0
Tuning,0
Dimitri Mitropoulos,0
Ottorini Respighi,0
The Last Night of the Yankee Dynasty,0
Sonata form,0
Ship burial,0
Norway,0
Chloroplast,0
Louise Élisabeth Vigée Le Brun,0
Linz,0
Red algae,0
Bone char,0
The Wedding at Cana,0
John Huston,0
White Rose,0
The Temptation of Saint Anthony (Flaubert),0
Gustave Courbet,0
Napoléon (1927 film),0
Late string quartets (Beethoven),0
The Apotheosis of Homer,0
Equestrian Portrait of the Count-Duke of Olivares,0
The History of Sexuality,0
Tilted Arc,0
Light,0
Salome,0
Très Riches Heures du Duc de Berry,0
Jacques Lipchitz,0
Self-Portrait with Seven Fingers,0
Paul Dukas,0
E minor,0
The Goddess – Music for the Ancient of Days,0
Ignacy Jan Paderewski,0
Scherzo,0
Raphael Rooms,0
Obbligato,0
Casa Buonarroti,0
Virgil Thomson,0
Albrecht Altdorfer,0
Johann Nepomuk Hummel,0
Laocoön,0
Ford Madox Brown,0
Pisa,0
Cantata,0
Robert Doisneau,0
Monkey,0
Der Erlkönig,0
Dali,0
Piano trio,0
Aphrodite of Cnidus,0
Wedding,0
Sculptural Ensemble of Constantin Brâncuși at Târgu Jiu,0
Michael Tippett,0
The Death of Sardanapalus,0
The Bridge,0
Adalin Wichman,0
Denmark,0
Opening of the Fifth Seal,0
Flanders,0
Pietro da Cortona,0
Paolo Veronese,0
Herculaneum,0
The Sense of Beauty,0
Library,0
Holy Trinity (Masaccio),0
Chick Corea,0
Otello,0
Lady with an Ermine,0
Concierto de Aranjuez,0
La fille du régiment,0
Margaret Bourke-White,0
Breathless,0
Un Chien Andalou,0
Robert Mapplethorpe,0
List of compositions by Wolfgang Amadeus Mozart,0
Cimabue,0
Turangalîla-Symphonie,0
Costa-Gavras,0
David Smith (sculptor),0
Gustav Klimt,0
M. A. Numminen,0
The Musical Offering,0
Artist's Studio—Look Mickey,0
The Call of Cthulhu,0
Madame de Pompadour,0
Metamorphosis of Narcissus,0
The Little Mermaid,0
Clint Eastwood,0
St. Louis,0
Figured bass,0
Mont Saint Michel Abbey,0
Marcel,0
Farewell,0
Tahiti,0
August Bournonville,0
Adderley,0
Fragaria,0
The Last Supper (Leonardo da Vinci),0
Elvis Presley,0
Coppelia,0
The Work of Art in the Age of Mechanical Reproduction,0
Herbie Hancock,0
Prince Igor,0
Solomon R. Guggenheim Museum,0
Attar of Nishapur,0
Thomas Gainsborough,0
Soprano,0
First Great Awakening,0
Sarah Siddons,0
List of concert halls,0
Andrea del Verrocchio,0
Wayne Eagling,0
The Dessert: Harmony in Red (The Red Room),0
Symphony No. 8 (Sibelius),0
Ossia,0
Symphony No. 4 (Tchaikovsky),0
Adam,0
Mother,0
Symphony No. 4 (Mendelssohn),0
Diabelli Variations,0
Rear Window,0
Symphony No. 4 (Brahms),0
Zuccone,0
Arles,0
Henry Ossawa Tanner,0
Vision After the Sermon,0
Frederick Law Olmsted,0
Harmony,0
An Experiment on a Bird in the Air Pump,0
United States Capitol,0
Oregon Crusaders Drum and Bugle Corps,0
Season,0
Prélude à l'après-midi d'un faune,0
A minor,0
Antoni Gaudí,0
piano concertos by Sergei Vasielievich Rachmaninoff,0
Bicycle Thieves,0
Indonesia,0
Henryk Miko?ai Gorecki,0
Ikiru,0
Nazarene movement,0
Trout Quintet,0
Jean-Baptiste-Camille Corot,0
Gong,0
Tondaiman,0
French Suites (Bach),0
The Golden Cockerel,0
"osi Fan Tutte, ossia La scuola degli amanti ",0
"Piano Sonata in F minor, D 625 (Schubert)",0
Antonio da Correggio,0
Nadar,0
La Dolce Vita,0
George Crumb,0
The Barque of Dante,0
Jackson,0
Allegory of Divine Providence and Barberini Power (Cortona),0
Iran,0
Hestia Tapestry,0
Bronze Horseman,0
The Unanswered Question,0
Max Beckmann,0
Adagio for Strings,0
Art Tatum,0
The Great Exhibition,0
Australian Recording Industry Association,0
Watercolor painting,0
The 400 Blows,0
The Dark Side of the Moon,0
Death and the Maiden,0
Kanye West,0
Louis Spohr,0
Tomb of Pope Julius II,0
New York,0
A Dance to the Music of Time,0
Metaphysical art,0
Juan Gris,0
Jerome Robbins,0
Neoclassical architecture,0
Zadok the Priest,0
Francis Bacon,0
Diadumenos,0
Judith Leyster,0
Cardsharps (Caravaggio),0
Texas Rangers,0
Degenerate art,0
Avison Ensemble,0
Flagellation of Christ,0
Edward Hicks,0
Issenheim,0
Tropical cyclone,0
Kiss,0
Symphony No. 3 (Mendelssohn),0
Francis Poulenc,0
Spring Symphony,0
Greece,0
Diffraction,0
Parmigiano-Reggiano,0
Pesaro Madonna,0
Isadora Duncan,0
George Grosz,0
Isenheim Altarpiece,0
Albert Speer,0
Conversion of Paul the Apostle,0
Manifesto of Futurism,0
Emil Nolde,0
Count Basie,0
The Walt Disney Company,0
Modern sculpture,0
Josef von Sternberg,0
"Haydnâs Symphony No. 104 in D major, H. I/104 ",0
Willem de Kooning,0
6 (number),0
Carnegie Hall (film),0
Richard Hamilton,0
Course in General Linguistics,0
Thrones,0
Vanessa,0
Carl Theodor Dreyer,0
Abbas Kiarostami,0
Dubrovnik,0
Wargasm,0
"Aguirre, the Wrath of God",0
Film score,0
Emma Goldman,0
Edward Burne-Jones,0
Matsuo Bashō,0
Stella,0
Triptych,0
"Self-portrait (Rembrandt, Indianapolis)",0
Harle	quin's Carnival ,0
Kindertotenlieder,0
Farmhouse in Provence,0
Italian,0
Duccio,0
Alexander Borodin,0
"Music for ""The Knee Plays""",0
Music for 18 Musicians,0
The Jewish Bride,0
Eadweard Muybridge,0
El Lissitzky,0
The Legend of Zelda: Phantom Hourglass,0
Jerome,0
Jupiter and Thetis,0
Luciano Pavarotti,0
Angry Birds Space,0
Isaac Albéniz,0
Chartres Cathedral,0
Lev Ivanov,0
Los Angeles,0
Mass in B minor,0
Concerto,0
A Harlot's Progress,0
Minimalism,0
Tennis Court Oath,0
Carl Philipp Emanuel Bach,0
Ornans,0
A Feather on the Breath of God,0
Baependi,0
8½,0
Emmanuel Chabrier,0
Barcarolle,0
Speak No Evil,0
Hiram Powers,0
The Crazy Day or The Marriage of Figaro,0
F major,0
Syphilis,0
The Bathers (Cézanne),0
Symphony No. 7 (Shostakovich),0
Lyric Pieces,0
Michael Weiss (figure skater),0
The Swimming Hole,0
Augustus Saint-Gaudens,0
"Pantheon, Rome",0
Jean Renoir,0
Rosie the Riveter,0
Antonio Canova,0
MELOS,0
Marie de' Medici,0
Dragon,0
Jeff Koons,0
Tribute Money,0
Antonio Placido Guillermo Gaudi i Cornet ,0
Netherlandish Proverbs,0
Camille,0
Lohengrin,0
Number,0
Saint Peter,0
Nativity,0
Four Saints in Three Acts,0
Karl Friedrich,0
Simone Martini,0
Commemoration (prayer),0
Three Places in New England,0
Daphnis and Chloe,0
Cannonball Adderley,0
Diabelli Variations (album),0
La Wally,0
Paul Delaroche,0
Aquiles Delle Vigne,0
Jasper Johns,0
Franz Joseph I of Austria,0
Poster,0
Jules Hardouin-Mansart,0
Vietnam Veterans Memorial,0
Scythian Suite,0
United States Academic Decathlon,0
.bcn,0
"Banqueting House, Whitehall",0
Simple Gifts,0
Portrait of Dr. Gachet,0
Airport,0
The Passion of Joan of Arc,0
Sagrada Família,0
George Stubbs,0
Pauline Brockless,0
Jean-Baptiste-Siméon Chardin,0
Spring,0
Charles I in Three Positions,0
Karol Szymanowski,0
Jacques Derrida,0
Flower,0
Cupid,0
School of Fontainebleau,0
Harpsichord,0
The Masses (disambiguation),0
Washington Allston,0
Basilica of St Denis,0
Apollo Belvedere,0
Al-Nusra Front,0
Oskar Kokoschka,0
Magi,0
Isamu Noguchi,0
Hermes,0
L'Absinthe,0
List of string quartets by Béla Bartók,0
Madrigal,0
Crucifixion,0
Jazz flute,0
Detroit Industry Murals,0
Piano Concerto No. 5 (Beethoven),0
Mark Rothko,0
Cologne,0
The Deposition from the Cross (Pontormo),0
Horn Concertos (Mozart),0
De pictura,0
Romola,0
Modern Times,0
Actor,0
Takanyi Garanganga,0
Athol Fugard,0
The Stages of Life,0
Scarlatti,0
Giuseppe Arcimboldo,0
Lieutenant Kijé (Prokofiev),0
Musician,0
Nijmegen Helmet,0
William Schuman,0
Last Supper (Tintoretto),0
Stairs,0
Antonello da Messina,0
